Date,Total Current Assets,Total Liabilities,Total Debt,Total Current Liabilities,Total Equity,Total Liabilities And Shareholders' Equity,Tangible Book Value - Reported,Tangible Book Value - Utility,Tangible Book Value - Insurance,Tangible Book Value - Banks,Total Common Shares Outstanding,"Total Receivables, Net",Total Inventory,"Other Current Assets, Total","Other Earning Assets, Total",Net Loans,"Property/Plant/Equipment, Total - Net","Goodwill, Net","Intangibles, Net","Other Assets, Total","Total Assets, Reported",Fed Funds Purchased / Security Sold Under Repurchase Agreement,Total Short Term Borrowings,"Other Current liabilities, Total","Other Liabilities, Total","Common Stock, Total","Other Equity, Total","Accounts Receivable - Trade, Net",Total Investment Securities,"Property, Plant And Equipment, Total - Gross",Cash,Cash and Equivalents,Cash and Equivalents,"Accounts Receivable - Trade, Gross",Provision for Doubtful Accounts,Receivables - Other,Prepaid Expenses,Other Current Assets,Cash & Due From Banks,Fed Funds Sold/Scty Prchd Under Resale Agrmnt,Other Short Term Investments,Securities Held To Maturity,Securities for Sale,Total Gross Loans,Loan Loss Allowances,Building - Gross,Land/Improvements - Gross,Machinery/Equipment - Gross,Construction in Progress - Gross,Other Property/Plant/Equipment - Gross,"Accumulated Depreciation, Total",Accumulated Intangible Amortization,Interest Receivable,Other Assets,Accounts Payable,Accrued Expenses,Interest Bearing Deposits,Total Deposits,Other Short Term Borrowings,Dividends Payable,Customer Advances,Income Taxes Payable,Other Payables,Other Current Liabilities,Capital Lease Obligations,Reserves,Pension Benefits - Underfunded,Other Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings (Accumulated Deficit),Treasury Stock - Common,Unrealized Gain (Loss),Translation Adjustment,Other Equity,Other Comprehensive Income,Shares Out - Common Stock Primary Issue,Treas Shares - Common Stock Prmry Issue,Full-Time Employees,Deferred Revenue - Current,Total Risk-Weighted Capital,Trading Account,Non-Performing Loans,Total Current Assets less Inventory,Quick Ratio,Current Ratio,Net Debt Incl. Pref.Stock & Min.Interest,Tangible Book Value Per Share,Pension Obligation - Domestic,Plan Assets - Domestic,Funded Status - Domestic,Total Funded Status,LT Investment - Affiliate Companies,LT Investments - Other,Long Term Investments,Note Receivable - Long Term,Deferred Income Tax - LT Asset,Restricted Cash - Long Term,Other Long Term Assets,Minority Interest,Other Long Term Liabilities,Long Term Debt Maturing within 1 Year,Long Term Debt Maturing in Year 2,Long Term Debt Maturing in Year 3,Long Term Debt Maturing in Year 4,Long Term Debt Maturing in Year 5,Long Term Debt Maturing in Years 2 and 3,Long Term Debt Maturing in Years 4 and 5,Long Term Debt Maturing in Year 6 and Beyond,Total Plan Obligations,Total Plan Assets,Short Term Investments,Cash and Short Term Investments,Notes Receivable - Short Term,"Intangibles, Gross","Other Long Term Assets, Total",Notes Payable/Short Term Debt,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Long Term Debt,Total Long Term Debt,Deferred Income Tax - LT Liability,Number of Common Shareholders,"Accumulated Intangible Amort, Suppl.",Deferred Revenue - Long Term,Tier 1 Capital %,"Total Capital, Percent","Total Long Term Debt, Supplemental",Operating Lease Payments Due in Year 1,Operating Lease Payments Due in Year 2,Operating Lease Payments Due in Year 3,Operating Lease Payments Due in Year 4,Operating Lease Payments Due in Year 5,Operating Lease Payments Due in Years 2 and 3,Operating Lease Payments Due in Years 4 and 5,Oper Lease Pmnts Due in Years 6 and Beyond,"Total Operating Leases, Supplemental","Discount Rate - Domestic, (%)","Compensation Rate - Domestic, (%)",Accrued Liabilities - Domestic,OAPermID
2010-12-31,,68498609000,6748205000,,8336293000,76834902000,8279040000,8279040000,8279040000,8279040000,2500000000,,,,22915903000,45382595000,1193718000,,57253000,2341081000,76834902000,,6748205000,212424000,2238683000,2500000000,,,18425374000,2101070000,,,4651033000,,,,,,4651033000,,2101584000,4362245000,13915693000,47232928000,-2315706000,1238061000,,,,863009000,-907352000,,,2287422000,,,,56297016000,6748205000,,,212424000,,,,2135316000,,103367000,2500000000,,5836293000,,,,,,2500000000,,11077,,58461916000,,2342977000,,,,,3.31162,,,,,157316000,,157316000,,136003000,,,242790000,,,,,,,,,,,,,,,,136003000,,6748205000,,,0,,,,,,13.94,,,,,,,,,,,4.66,,,4295893750
2011-12-31,,84221392000,9445996000,,9239152000,93460544000,9159164000,9159164000,9159164000,9159164000,2500000000,,,,22577954000,59290098000,1175781000,,79988000,2830187000,93460544000,,8952996000,153555000,2772945000,2500000000,,,19484530000,2004776000,,,7141862000,,,,,,7141862000,,190467000,5979238000,13357002000,60772226000,-2099932000,1380762000,,,,624014000,-828995000,,,2670983000,,,,67873228000,8952996000,,,153555000,,,,2428142000,,344803000,2500000000,,6739152000,,,,,,2500000000,,12222,,74839919000,,2211283000,,,,,3.66367,,,,,167004000,,167004000,,197670000,,,359050000,,,,,,,,,,,,,,,,197670000,,8952996000,,493000000,493000000,,,,,,13.22,,,,,,,,,,,3.78,,,4295893750
2012-12-31,,96608034000,10505097000,,11431378000,108039412000,11331342000,11331342000,11331342000,11331342000,2500000000,,,,21723080000,70179415000,1355088000,,100036000,1944152000,108039412000,,8132349000,350229000,4827382000,2500000000,,,18763455000,2290528000,,,12331494000,,,,,,12331494000,,6645000,4261060000,14336874000,72502646000,-2509028000,1412529000,,,,877999000,-935440000,,,1924506000,,,,77069624000,8132349000,,,350229000,,,,2997502000,,1829880000,2500000000,,8931378000,,,,,,2500000000,,13463,,74839919000,,2816827000,,,,,4.53254,,,,,197980000,,197980000,,208167000,,,397619000,,,,,,,,,,,,,,,,208167000,,8132349000,,2372748000,2372748000,,,,,,15.56,,,,,,,,,,,1.91,,,4295893750
2013-12-31,,127625725000,28854100000,,12161857000,139787582000,12033788000,12033788000,12033788000,12033788000,2500000000,,,,25910474000,89705723000,879973000,0,128069000,3025511000,139787582000,14580345000,14580345000,238757000,12144282000,2500000000,,,22070580000,,,,18975182000,,,,,,18975182000,,25924000,5413171000,16657409000,93069450000,-3367453000,,,,,,,,,3025511000,2841068000,,1435312000,83234442000,0,,,238757000,,,,3593452000,,8550830000,2500000000,,9661857000,,,,,,2500000000,0,14943,,115062785770,875099000,3736465000,,,,,4.81352,,,,,438101000,,438101000,,157636000,,,309101000,,,,,,,,,,,,,,,,724549000,,14580345000,0,14273755000,14273755000,3975000,,,,10.83809,13.21,,,,,,,,,,,9.7,,,4295893750
2014-12-31,,149077023000,37458825000,,14474439000,163551462000,14312204000,14312204000,14312204000,14312204000,2500000000,,,,28408908000,107956039000,784873000,0,162235000,2904771000,163551462000,16185302000,24790897000,478787000,13421148000,2500000000,3683000,,23725708000,1818798000,,,21891081000,,,,,,21891081000,,192000000,6761749000,16963959000,111490781000,-3861308000,693984000,,,,1124814000,-1033925000,,,2904771000,3344419000,,76347805000,93872552000,8605595000,,,478787000,,,,3484826000,627111000,9309211000,2500000000,727780000,10668582000,,574394000,,3683000,,2500000000,0,14920,,132650925000,341292000,7951832000,,,,,5.72488,,,,,523114000,,523114000,,172959000,,,486084000,,,,,,,,,,,,,,,,920441000,,24790897000,0,12667928000,12667928000,15208000,,,,11.07,13.73,,,,,,,,,,,,,,4295893750
2015-12-31,,173088194000,39206149000,,16497364000,189585558000,16295827000,16295827000,16295827000,16295827000,2500000000,,,,32596861000,128003231000,1654118000,0,201537000,3939369000,189585558000,11593698000,14097076000,516359000,15195947000,2500000000,-50687000,,25013840000,2548099000,,,21489914000,,,,,,21489914000,,287726000,7546748000,17467092000,131724929000,-4229179000,1219493000,,,,1328606000,-893981000,,,3939369000,4397761000,,91374593000,113243497000,2503378000,,,516359000,,,,4354367000,702179000,10139401000,2500000000,727780000,12349603000,,970668000,,-50687000,,2500000000,0,15410,,152414812800,414747000,9822533000,,,,,6.51833,,,,,566352000,,566352000,,139185000,,,505391000,,,,,,,,,,,,,,,,1134176000,,14097076000,0,25109073000,25109073000,23090000,,,,10.95,14.21,,,,,,,,,,,,,,4295893750
2016-12-31,,201591057000,45156473000,,19079943000,220671000000,18849678000,18849678000,18849678000,18849678000,2500000000,,,,33545307000,152512392000,1703103000,0,230265000,6262499000,220671000000,10465424000,13523981000,466763000,20835557000,2500000000,-49142000,,26799615000,2664456000,,,24369315000,,,,,,24369315000,,354385000,8039914000,18759701000,156896558000,-5532608000,1196829000,,,,1467627000,-961353000,,,6262499000,5543555000,,101415318000,129038156000,3058557000,,,466763000,,,,4867698000,738399000,15229460000,2500000000,727780000,15035277000,,866028000,,-49142000,,2500000000,0,15615,,171540121000,1336105000,13020553000,,,,,7.53987,,,,,622930000,,622930000,,197087000,,,527529000,,,,,,,,,,,,,,,,1425189000,,13523981000,0,31632492000,31632492000,23024000,,,,11.2,13.88,,,,,,,,,,,11.1,,,4295893750
2017-12-31,,257913144000,50462333000,,22945862000,280859006000,22690400000,22690400000,22690400000,22690400000,2500000000,,,,48225135000,190621286000,1731409000,0,255462000,9330043000,280859006000,9157688000,13511799000,686803000,27159558000,2500000000,51400000,,31336455000,2813985000,,,28656246000,,,,,,28656246000,,423498000,16522033000,14814422000,195563479000,-6836932000,1215322000,,,,1598663000,-1082576000,,,9330043000,7333030000,,127864354000,171519253000,4354111000,,,686803000,,,,5271503000,855538000,21032517000,2500000000,724269000,18686363000,,983830000,,51400000,,2500000000,0,16097,,194903773000,1310514000,7943186000,,,,,9.07616,,,,,664101000,,664101000,,62596000,,,677103000,,,,,,,,,,,,,,,,1375324000,,13511799000,0,36950534000,36950534000,75064000,,,,11.89,14.95,,,,,,,,,,,12.32,,,4295893750
2017-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295893750
2018-12-31,,316274381000,62778084000,,28364079000,344638460000,28077568000,28077568000,28077568000,28077568000,2500000000,,,,60350446000,228645536000,2844506000,14631000,271880000,17145270000,344638460000,,6143318000,857164000,40266157000,2500000000,1797218000,,50852944000,,,,32483821000,,,,,,32483821000,,614239000,39739834000,11113110000,3204284000,-11234251000,,,,,,,,,17145270000,,,139095627000,211599581000,6143318000,,,857164000,,,0,4740537000,1088118000,34435956000,2500000000,724276000,23342585000,,,,91433000,1705785000,2500000000,0,16767,,252126397000,2776753000,31693863000,,,,,11.23103,,,,,1125289000,,1125289000,,188968000,,,741674000,,,,,,,,,,,,,,,,1757081000,,6143318000,,56634766000,56634766000,31721000,,,,13.32,16.47,,,,,,,,,,,15.99,,,4295893750
