Date,Tier 1 Capital Ratio,Total Capital Ratio,Non Performing Loan Ratio,Coverage Ratio,Equity at Risk,Dividend Growth,Efficiency Ratio,Loan to Deposit Ratio,CASA Ratio,CD Non Equity Ratio,Liquid Assets to Total Assets Ratio,Stable funds to Net Loans Ratio,Liquid Assets to Wholesale funds Ratio,Total Investment Securities to Total Assets Ratio,E/A Ratio,D/E Ratio,LT Debt/E Ratio,Net Profit Margin,"Total Assets, Reported",Total Deposits,Total Debt,Cash and Equivalents,Total Equity,Net Income After Taxes,Net Interest Margin,ROAA,ROAE,Liquidity Coverage Ratio
2011-06-30,,,,,,,0.5067307692307692,0.48297610635680827,1.0,0.7925784571985647,0.009373631187034603,2.0704958005960443,0.11093831000518403,0.031625054752518617,0.29608702000292014,0.28536910104048524,,66.14998,68490000000.0,38211000000.0,5787000000.0,642000000.0,20279000000.0,1579000000.0,0.04503002714197175,0.023054460505183238,0.07786379999013758,
2012-06-30,,,,,,,0.5154258886653252,0.43649389902608304,1.0,0.809427157898552,0.017528807697892054,2.2909827656955275,0.2075973112396436,0.02861630654294426,0.271643721703779,0.3108357628765792,,50.84227,75761000000.0,44665000000.0,6397000000.0,1328000000.0,20580000000.0,1328000000.0,0.04317955016504184,0.017528807697892054,0.06452866861030127,1.1996386630532971
2013-06-30,,,,,,,0.581496325985304,0.4642626312153157,1.0,0.8115504268557372,0.007945823927765237,2.1539532427631896,0.10739191073919108,0.027745888423089327,0.2868365043534344,0.2579484642712596,,56.64997,77525000000.0,44869000000.0,5736000000.0,616000000.0,22237000000.0,1010000000.0,0.02522445489525438,0.013028055465978716,0.04541979583576922,
2014-06-30,,,,,,,0.41802067946824223,,,,0.009734934030666826,,0.1548789712556732,0.03089266611196957,0.2845239510281707,2.288047792120984,2.0671345615574217,60.70405,84130000000.0,,54769000000.0,819000000.0,23937000000.0,1488000000.0,0.03714906719797138,0.017686913110662072,0.06216317834315077,1.6027397260273972
2015-06-30,,,,,,,0.6993260756868844,,,,0.0172362589665098,,0.321405750798722,0.03128569470461918,0.2787499428884726,2.2930667103753484,2.1006802163579743,26.4566,87548000000.0,,55960000000.0,1509000000.0,24404000000.0,409000000.0,0.01991460290350128,0.004671722940558322,0.01675954761514506,0.8850439882697947
2016-06-30,,,,,,,0.8257372654155496,,,,0.01538138310812305,,0.3357470432054067,0.03206758520025654,0.2514872724860119,2.6067361385920944,2.424570197423383,-1.86125,90434000000.0,,59285000000.0,1391000000.0,22743000000.0,-34000000.0,0.015835115820192674,-0.0003759647920030077,-0.0014949654838851516,0.2923497267759563
2017-06-30,,,,,,,0.28292914883499765,,,,0.011999479697357296,,0.20496204406591373,0.04889760877577124,0.2715329416610662,2.3754091816367264,2.159800399201597,62.00262,92254000000.0,,59504000000.0,1107000000.0,25050000000.0,1422000000.0,0.01376505303453226,0.015413965790101243,0.05676646706586826,
2018-06-30,,,,,,,0.3568075117370892,,,,0.013248896809232857,,0.19626021370207417,0.059646554650373385,0.27724032586558045,2.2749846954392408,2.0314891337618612,49.36367,94272000000.0,,59459000000.0,1249000000.0,26136000000.0,1280000000.0,0.008148750578066945,0.013577732518669382,0.04897459442913989,8.613793103448275
2019-06-30,,,,,,,0.7406340057636888,,,,0.012059602849169328,,0.14158977998580555,0.06396526189588643,0.27812647974450166,2.267115844381656,1.9608780699847859,5.64663,99257000000.0,,62586000000.0,1197000000.0,27606000000.0,93000000.0,-0.022310626864785427,0.0009369616248728049,0.003368832862421213,
2020-06-30,,,,,,,20.884615384615383,,,,0.00568893528183716,,0.11871052058375081,0.06958246346555323,0.2628601252609603,2.3857120165197365,2.203399253434993,-248.07122,95800000000.0,,60077000000.0,545000000.0,25182000000.0,-1672000000.0,-0.02692528552287373,-0.01745302713987474,-0.0663966325152887,
2021-06-30,,,,,,,0.18574908647990257,,,,0.0071059431524547806,,0.08629441624365482,0.06953944368445053,0.2968156254749962,2.060139546792984,1.7827102803738317,90.38007,105264000000.0,,64367000000.0,748000000.0,31244000000.0,4209000000.0,0.05717589618399075,0.039985180118559054,0.13471386506209193,
